year_week,CDU/CSU,SPD,FDP,Grüne,Linke,AfD,Freie Wähler,Sonstige
2023-29,26.85,17.875,6.9,14.475,4.6,20.425,1.275,7.6
2023-30,26.875,18.275,6.825,14.45,4.6,20.15,0.625,8.2
2023-31,26.516666666666666,18.383333333333333,6.533333333333334,14.6,4.766666666666667,20.383333333333333,0.55,8.266666666666667
2023-32,26.45,18.2,6.725,14.7,4.725,20.549999999999997,1.1,7.55
2023-33,26.275,17.95,6.875,14.575,4.725,20.675,1.1,7.825
2023-34,26.5,18.04,7.1,14.280000000000001,4.64,20.46,0.66,8.32
2023-35,26.525,18.25,7.0,13.975,4.425000000000001,20.775,0.0,9.05
2023-36,26.775,17.475,6.85,13.975,4.575,21.3,0.5,8.549999999999999
2023-37,26.925,17.05,6.6,14.25,4.725,21.65,1.65,7.15
2023-38,27.2,16.666666666666668,6.366666666666667,14.633333333333333,4.633333333333333,21.666666666666668,2.533333333333333,6.3
2023-39,27.0,17.1,6.35,14.649999999999999,4.3,21.700000000000003,2.6500000000000004,6.25
